School,Department,Start Time,End Time,Description
【上海交通大学】,生命科学与技术学院,2024-05-15,2024-06-10,上海交通大学生命科学技术学院（含系统生物医学研究院）2025年夏令营活动办法                       生命科学技术学院研究生优才选拔夏令营通知上海交通大学生命科学技术学院成立于1997年2月。二十多年来，学院走出了一条具有“交大”特色的生命学科跨越式发展之路。生物学学科在第四、五轮学科评估中稳定在第一方阵。学院现拥有生物学、生物工程、生物与医药三个一级学科博士点；共拥有2个国家
【中山大学】,哲学系（珠海）,2024-05-15,2024-06-15,2024年中山大学哲学系（珠海）全国优秀大学生夏令营招生简章    2017年，中山大学入选A类一流大学建设高校，哲学学科入选国家“双一流”建设名单，并于2022年顺利入选新一轮建设名单。    哲学系（珠海）瞄准国际一流办学水平，以国家“一带一路”倡议为思考背景，承续中山大学哲学学科的优良传统，突出跨学科、国际化和比较研究特色，力求突破传统的学科框架，建立跨学科研究的平台，致力于在寻求学科跨越、
【清华大学】,化学工程系,2024-05-15,2024-06-10,关于举办2024年“全国优秀大学生化工与新材料夏令营”的通知
【清华大学】,精密仪器系,2024-05-15,2024-06-17,2024年清华大学精密仪器系“精仪之光，紫荆花开”优秀大学生暑期夏令营报名通知清华大学精密仪器系拟于2024年7月初举办“精仪之光，紫荆花开”优秀大学生夏令营，旨在为应届学子提供近距离感受清华、认识精仪的机会，传承与发扬“精益求精，止于至善”的清华精仪文化，促进高校优秀大学生的互动交流，增强科研兴趣，拓展学术视野，了解研究方向，并为应届学子选择清华大学精密仪器系继续深造提供参考。本次夏令营针对拟申
【北京大学】,化学生物学与生物技术学院,2024-05-15,2024-06-28,化学生物学与生物技术学院第十七届(2024)优秀大学生及硕士研究生夏令营线上活动通知为促进高校之间优秀大学生的交流与互动，为我国的新药研究与开发选拔优秀学子，北京大学化学生物学与生物技术学院将于今年暑期举办“第十七届（2024）全国优秀大学生及硕士研究生暑期夏令营”活动，为广大学子提供化学生物学、化学基因组学、转化医学等新兴交叉学科前沿动态的学习平台，欢迎对化学、生物学、转化医学等交叉学科领域有浓
【南京大学】,电子科学与工程学院,2024-05-14,2024-06-14,2024年南京大学电子科学与工程学院优秀大学生夏令营报名通知
【中国医学科学院】,医学实验动物研究所,2024-05-13,2024-05-31,中国医学科学院医学实验动物研究所2024年优秀大学生夏令营活动通知中国医学科学院医学实验动物研究所 /北京协和医学院比较医学中心（动研所）将于2024年6月-7月初举办全国优秀大学生夏令营活动，本次活动旨在促进全国优秀大学生之间的交流，增加对动研所、实验动物学及相关学科研究的认识和了解，促进对生命科学研究的兴趣，搭建学生和导师沟通交流平台。在夏令营期间将安排营员聆听研究所及相关学科介绍、学术报告、
【清华大学深圳国际研究生院】,医院管理研究院,2024-05-14,2024-06-16,2024年医院管理研究院优秀大学生夏令营报名通知清华大学深圳国际研究生院将举办“2024年医院管理研究院优秀大学生夏令营”。活动旨在增进国内高校本科生对清华大学深圳国际研究生院及相关学科的了解，扩展营员的学术视野，促进我院导师和全国各高校优秀大学生之间的交流。本次活动以线上形式开展，夏令营活动开展时间为2024年7月4日-5日。一、申请资格1.全国高校本科在校生（2025年毕业），本科专业要求：获
【上海交通大学】,安泰经济与管理学院,2024-05-13,2024-06-16,招生|安泰优才营网申系统开放报名系统开放网上报名时间2024年5月13日—6月16日周日23:59:59网申专业：学术型硕士（应经、管科、工商），专业型硕士（会计、审计），直博（应经、管科、工商）网上报名地址登录上海交通大学研究生网申系统网址：ga.sjtu.edu.cn/zsgl/xlygl 网申专业：学术型硕士（应经、管科、工商），专业型硕士（会计、审计），直博（应经、管科、工商）申请材料提交
【南京大学】,能源与资源学院,2024-05-14,2024-06-20,夏令营丨2024年南京大学能源与资源学院优秀本科生暑期学校招生简章南京大学能源与资源学院是南京大学在苏州校区重点建设的学院之一。学院以服务国家重大战略需求为使命，全力打造“碳中和”主战场的战略科技力量，助力“双碳”目标实现。学院依托南京大学材料科学与工程、矿业工程、地质学等国家“双一流”学科，在固体微结构物理国家重点实验室、关键地球物质循环前沿科学中心的平台支持下，整合南京大学基础应用学科在“碳中
【清华大学】,数据与信息研究院（深圳）计算机科学与技术,2024-05-14,2024-06-03,清华大学深圳国际研究生院2024年数据与信息研究院计算机科学与技术学科优秀大学生夏令营报名通知清华大学深圳国际研究生院将举办“清华大学深圳国际研究生院2024年数据与信息研究院计算机科学与技术学科优秀大学生夏令营”。活动旨在增进国内高校本科生对清华大学深圳国际研究生院及相关学科的了解，扩展营员的学术视野，促进我院导师和全国各高校优秀大学生之间的交流。本次活动以线下形式开展，夏令营活动开展时间为20
【中国科学院大学】,材料科学与光电技术学院,2024-05-14,2024-06-17,中国科学院大学材料科学与光电技术学院2024年优秀大学生夏令营“优材生”招募通知      中国科学院大学材料科学与光电技术学院成立于2008年12月。学院拥有材料学、材料与化工、理论物理、凝聚态物理等博士培养点，所属一级学科材料科学与工程于2017年入选国家首批“一流建设学科”，2018年入选“北京市和中央高校共建一流学科”。学院研究领域瞄准国家重大需求，研究方向多元，内容丰富，涵盖了高性能有机
【南京大学】,功能材料与智能制造研究院,2024-05-14,2024-06-15,2024年南京大学功能材料与智能制造研究院优秀本科生暑期学校招生简章
【中国科学院大学】,地球环境研究所,2024-05-14,2024-06-27,中国科学院地球环境研究所第五届“走向西部”大学生夏令营招募通知为了促进全国高校优秀大学生之间的交流，增进青年学生对地球科学的了解和科学研究兴趣，中国科学院地球环境研究所决定举办第五届“走向西部”大学生夏令营(以下简称夏令营)活动，欢迎全国高校优秀本科生踊跃报名。一、活动时间及形式活动时间初定为：2024年7月15日至7月19日，具体时间及安排以第二轮通知为准。二、招收人数计划招收50人。三、活动内
【南方科技大学】,量子科学与工程研究院,2024-05-14,2024-06-12,南方科技大学量子科学与工程研究院2024年全国优秀大学生夏令营报名通知
【复旦大学】,信息科学与工程学院,2024-05-14,2024-05-31,复旦大学信息科学与工程学院通信科学与工程系2024年全国优秀大学生夏令营活动方案01、2024年夏令营活动简介为进一步促进中国高校优秀大学生间的交流，提高研究生生源质量，促进研究生教育科学发展，信息科学与工程学院通信科学与工程系（以下简称：通信系）决定于2024年7月8日至11日举办优秀大学生暑期夏令营活动。本次暑期夏令营主要面向校内和外校2025届本科应届毕业生。通信系设有信息与通信工程、电子科
